PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,Transported,Deck,Num,Side
0634_01,0,0,2,39,0,0,5,135,0
0635_01,0,0,2,35,0,1,6,94,1
0635_02,0,0,2,37,0,0,4,43,1
0636_01,0,0,0,13,0,0,5,136,0
0636_02,0,0,2,21,0,0,5,136,0
0637_01,2,0,2,20,0,0,4,44,1
0638_01,1,1,0,20,0,1,1,28,0
0639_01,0,0,2,63,0,1,5,137,0
0641_01,0,0,2,36,0,0,5,114,1
0642_01,1,0,0,29,0,1,2,25,1
0642_02,1,0,0,36,0,1,2,25,1
0642_03,1,0,2,79,0,0,2,25,1
0642_04,1,1,0,30,0,1,2,25,1
0642_05,1,1,0,30,0,1,2,25,1
0643_01,2,0,2,19,0,1,5,138,0
0644_01,1,1,2,33,0,1,4,38,0
0645_01,0,0,2,20,0,0,6,98,0
0646_01,1,1,0,38,0,1,2,26,1
0647_01,2,1,2,7,0,1,5,115,1
0647_02,2,1,2,58,0,1,5,115,1
0647_03,2,0,2,33,0,0,5,115,1
0650_01,0,1,1,3,0,1,6,95,1
0653_01,2,0,2,39,0,1,4,45,1
0655_01,2,0,2,37,0,1,4,39,0
0656_01,0,0,2,32,0,0,6,101,0
0657_01,0,0,2,28,0,1,5,117,1
0657_02,0,0,2,38,0,0,6,97,1
0658_01,0,0,1,21,0,0,5,118,1
0659_01,0,1,2,18,0,1,6,98,1
0660_01,0,1,2,15,0,0,6,99,1
0661_01,1,0,2,44,0,0,2,23,0
0663_01,0,0,2,44,0,1,5,140,0
0664_01,1,0,2,36,0,0,4,46,1
0665_01,0,0,2,28,0,1,5,141,0
0665_02,2,0,2,15,0,0,5,141,0
0668_01,0,0,2,45,0,0,5,142,0
0669_01,0,0,2,26,0,0,5,143,0
0671_01,0,1,1,46,0,1,6,102,0
0672_01,0,0,2,25,0,0,6,103,0
0674_01,0,1,1,46,0,0,6,101,1
0677_01,0,1,2,15,0,0,6,102,1
0678_01,0,1,2,37,0,0,6,103,1
0679_01,0,0,2,20,0,0,6,104,1
0680_01,0,1,1,45,0,0,6,105,0
0680_02,0,1,2,7,0,0,6,105,0
0680_03,0,1,2,5,0,0,6,105,0
0682_01,2,1,2,38,0,1,5,121,1
0683_01,2,0,2,30,0,0,5,144,0
0684_01,2,0,2,27,0,1,5,145,0
0684_02,2,0,2,0,0,1,5,145,0
0684_03,2,1,2,20,0,1,5,145,0
0685_01,0,0,2,41,0,0,4,41,0
0686_01,2,1,2,18,0,1,5,146,0
0686_02,2,0,2,29,1,0,3,30,0
0687_01,2,0,2,19,0,0,3,23,1
0688_01,2,0,2,34,0,0,4,48,1
0689_01,1,1,2,36,0,1,1,25,1
0690_01,2,1,2,54,0,1,5,122,1
0691_01,2,0,2,19,0,0,4,49,1
0691_02,2,0,2,21,0,0,5,123,1
0691_03,2,1,2,23,0,1,4,49,1
0693_01,1,1,0,35,0,1,5,82,1
0693_02,1,0,2,34,0,0,2,27,1
0696_01,0,0,2,22,0,1,6,107,1
0697_01,0,0,0,24,0,1,5,147,0
0699_01,2,1,2,18,0,1,5,126,1
0699_02,2,0,0,24,0,0,3,24,1
0701_01,1,1,2,33,0,1,3,25,1
0702_01,0,0,2,24,0,0,5,127,1
0703_01,0,1,2,18,0,1,6,108,1
0704_01,0,1,2,19,0,1,6,107,0
0705_01,0,0,0,43,0,1,5,149,0
0707_01,0,1,2,44,0,1,6,109,1
0709_01,1,0,0,25,0,1,0,7,1
0709_02,1,1,0,25,0,1,0,7,1
0709_03,1,1,0,23,0,1,5,82,1
0710_01,2,0,2,23,0,0,4,42,0
0712_01,2,0,2,20,0,0,5,150,0
0712_02,2,0,2,2,0,1,5,150,0
0713_01,0,0,2,26,0,0,4,50,1
0714_01,0,1,1,38,0,1,6,109,0
0714_02,0,0,2,1,0,0,6,109,0
0714_03,0,0,2,12,0,1,6,109,0
0714_04,0,1,1,2,0,0,6,109,0
0714_05,0,1,1,25,0,0,6,109,0
0714_06,0,1,0,1,0,1,6,109,0
0714_07,0,1,0,0,0,1,6,109,0
0715_01,1,0,0,54,0,1,5,82,1
0718_01,0,0,2,21,0,0,4,43,0
0719_01,2,0,2,19,0,0,4,44,0
0724_01,0,0,1,24,0,0,5,132,1
0726_01,0,1,2,20,0,0,6,111,0
0727_01,0,0,2,23,0,1,5,133,1
0728_01,0,0,0,29,0,1,5,134,1
0729_01,0,0,2,14,0,1,4,53,1
0732_01,0,0,2,19,0,0,5,82,1
0733_01,0,0,0,23,0,0,5,153,0
0734_01,0,0,2,62,0,0,5,154,0
0736_01,0,0,2,23,0,0,5,156,0
0737_01,1,0,0,65,0,0,2,28,1
0738_01,2,0,2,47,0,1,5,157,0
0740_01,1,0,0,67,0,0,2,24,0
0740_02,1,1,0,14,0,1,2,24,0
0740_03,1,0,2,41,0,0,2,24,0
0743_01,0,1,2,14,0,1,6,111,1
0746_01,0,1,2,19,0,0,6,112,1
0750_01,0,0,0,22,0,0,5,140,1
0753_01,1,1,2,34,0,1,0,4,0
0753_02,1,0,0,65,0,0,0,4,0
0753_03,1,1,0,42,0,1,5,82,1
0754_01,1,1,0,22,0,1,3,31,0
0756_01,1,1,0,54,0,1,1,27,1
0756_02,1,0,2,34,0,0,1,27,1
0756_03,1,1,2,27,0,1,1,27,1
0757_01,2,0,0,67,0,0,3,33,0
0761_01,1,0,2,33,0,1,2,26,0
0762_01,0,1,1,30,0,0,6,114,1
0764_01,0,0,2,22,0,0,6,115,1
0765_01,2,0,1,35,0,1,5,142,1
0765_02,2,0,2,23,0,0,5,142,1
0767_01,0,0,2,49,0,0,6,116,1
0768_01,1,0,0,36,0,0,1,32,0
0768_02,1,1,2,31,0,1,1,32,0
0769_01,1,1,0,54,0,1,1,28,1
0770_01,0,1,2,0,0,0,6,117,1
0770_02,0,0,2,27,0,0,6,117,1
0770_03,0,0,2,54,0,0,6,117,1
0770_04,0,1,1,10,0,0,6,117,1
0770_05,0,0,0,0,0,1,6,117,1
0770_06,0,1,1,7,0,1,6,117,1
0771_01,0,1,2,25,0,0,6,112,0
0772_01,1,0,0,37,0,0,4,56,1
0772_02,1,1,0,15,0,1,4,56,1
0772_03,0,1,2,26,0,1,4,56,1
0772_04,1,0,0,7,0,1,4,56,1
0773_01,0,0,2,30,0,0,5,143,1
0776_01,0,0,2,19,0,1,5,161,0
0777_01,1,0,2,30,0,0,0,5,0
0779_01,0,0,2,21,0,0,5,162,0
0781_01,0,0,1,21,0,0,6,118,1
0782_01,2,1,2,59,0,1,5,163,0
0784_01,1,1,0,28,0,1,2,33,1
0785_01,0,0,2,32,0,0,5,165,0
0786_01,0,1,2,19,0,1,6,113,0
0787_01,0,1,2,7,0,0,6,114,0
0788_01,0,0,0,16,0,0,5,166,0
0789_01,1,0,2,31,1,0,0,8,1
0789_02,1,0,2,30,0,0,0,8,1
0789_03,1,1,2,26,0,1,0,8,1
0790_01,0,1,1,20,0,1,6,119,1
0791_01,0,1,1,24,0,0,6,115,0
0793_01,0,0,1,39,0,0,6,117,0
0794_01,2,0,0,19,0,1,5,144,1
0794_02,2,1,0,27,0,1,5,144,1
0795_01,0,0,2,34,0,0,5,145,1
0796_01,1,1,0,28,0,1,3,28,1
0797_01,0,0,2,29,0,0,5,146,1
0798_01,2,1,1,38,0,1,5,147,1
0799_01,1,0,0,27,0,0,0,6,0
0802_01,2,1,2,1,0,1,5,148,1
0805_01,1,0,0,36,1,1,2,29,0
0806_01,0,0,2,31,0,0,5,149,1
0806_02,0,0,2,1,0,1,6,120,1
0808_01,0,0,2,31,0,0,4,57,1
0809_01,2,0,2,10,0,1,5,151,1
0809_02,2,0,2,27,0,0,5,151,1
0809_03,2,0,2,42,0,0,5,151,1
0809_04,2,0,2,0,0,1,5,151,1
0811_01,2,0,1,41,0,0,5,152,1
0811_02,2,1,2,0,0,1,5,152,1
0811_03,2,0,2,0,0,1,5,152,1
0813_01,2,1,2,59,0,1,5,169,0
0815_01,0,0,2,13,0,0,4,59,1
0816_01,1,0,0,24,0,0,4,60,1
0817_01,0,1,2,20,0,0,6,119,0
0818_01,1,0,2,71,1,1,1,29,1
0819_01,0,1,1,23,0,1,6,121,1
0820_01,0,0,0,15,0,1,5,154,1
0820_02,0,0,2,18,0,0,6,122,1
0822_01,0,0,2,19,0,1,5,156,1
0823_01,0,1,0,4,0,1,6,123,1
0823_02,0,0,0,42,0,1,5,82,1
0824_01,2,0,2,51,0,0,5,158,1
0825_01,0,1,2,13,0,1,6,120,0
0826_01,0,0,2,27,0,1,5,82,1
0828_01,0,0,2,42,0,0,5,159,1
0828_02,0,0,2,41,0,1,5,159,1
0829_01,0,0,1,21,0,1,5,170,0
0830_01,0,0,2,31,0,1,5,171,0
0833_01,1,1,0,36,0,1,5,82,1
0834_01,0,0,2,31,0,0,5,173,0
0835_01,0,0,0,14,0,0,6,124,1
0836_01,2,0,1,32,1,0,5,160,1
0839_01,1,0,2,32,0,0,1,30,1
0840_01,0,0,2,27,0,0,6,123,0
0845_01,1,0,0,57,0,0,1,31,1
0846_01,0,1,2,13,0,0,6,125,1
0848_01,2,1,2,30,0,1,5,175,0
0848_02,2,1,2,14,0,1,5,175,0
0849_01,1,0,2,27,0,1,1,32,1
0849_02,1,1,0,32,0,1,1,32,1
0850_01,2,1,2,54,0,1,4,62,1
0851_01,0,0,0,23,0,0,5,176,0
0853_01,0,1,0,38,0,1,0,9,1
0859_01,0,1,2,32,0,1,6,127,1
0860_01,0,0,2,24,0,0,4,48,0
0863_01,0,1,2,36,0,0,6,129,1
0863_02,0,0,2,11,0,0,6,129,1
0863_03,0,1,2,6,0,0,6,129,1
0865_01,1,1,0,36,0,1,1,35,1
0865_02,1,1,0,22,0,1,1,35,1
0867_01,0,0,2,27,0,0,5,163,1
0868_01,0,1,2,37,0,1,6,130,1
0869_01,0,0,2,55,0,0,5,164,1
0870_01,0,0,1,27,0,0,6,126,0
0871_01,1,0,2,20,0,1,0,10,1
0873_01,0,0,2,16,0,0,5,180,0
0874_01,0,0,2,19,0,0,5,165,1
0875_01,0,0,2,38,0,0,6,131,1
0876_01,0,0,2,35,0,0,5,166,1
0877_01,1,1,0,33,0,1,2,30,0
0878_01,2,0,1,37,1,0,3,31,1
0879_01,0,0,2,46,0,0,5,82,1
0881_01,1,0,2,41,0,0,3,32,1
0883_01,0,0,2,13,0,0,6,127,0
0885_01,0,1,2,31,0,0,6,133,1
0885_02,0,1,0,52,0,1,6,133,1
0889_01,1,0,2,48,0,0,2,32,0
0889_02,1,0,0,27,0,1,2,32,0
0890_01,2,0,2,16,0,0,5,184,0
0893_01,0,1,0,32,0,1,6,129,0
0898_01,0,1,2,25,0,0,6,134,1
0899_01,0,0,2,26,0,1,5,187,0
0899_02,0,1,2,44,0,0,6,130,0
0901_01,2,0,2,32,0,1,5,167,1
0902_01,0,0,2,18,0,1,5,188,0
0903_01,0,1,0,23,0,0,6,135,1
0904_01,1,0,2,44,0,0,2,33,0
0905_01,2,0,1,29,0,0,3,38,0
0906_01,0,0,0,19,0,1,5,168,1
0907_01,1,0,0,41,0,0,1,34,0
0907_02,1,0,2,28,0,0,1,34,0
0910_01,0,1,2,19,0,1,6,137,1
0911_01,2,0,2,32,1,0,5,189,0
0911_02,0,0,2,74,0,1,5,189,0
0912_01,1,0,2,31,0,1,1,37,1
0913_01,1,0,0,38,0,0,4,51,0
0915_01,0,0,2,20,0,0,6,138,1
0918_01,0,0,2,24,0,0,4,66,1
0919_01,0,0,1,26,0,0,5,190,0
0921_01,0,1,1,44,0,0,6,139,1
0922_01,1,1,0,33,0,1,1,35,0
0922_02,1,0,0,31,0,0,1,35,0
0923_01,1,0,0,27,0,1,2,38,1
0923_02,1,1,2,22,0,1,1,38,1
0924_01,0,0,2,33,0,0,4,67,1
0925_01,2,0,2,34,0,0,5,191,0
0925_02,2,1,2,11,0,1,5,191,0
0925_03,2,1,2,41,0,1,5,191,0
0926_01,1,0,0,30,0,1,1,39,1
0926_02,1,0,2,30,0,0,1,39,1
0927_01,0,0,2,25,0,0,6,140,1
0928_01,0,1,1,31,0,1,6,133,0
0930_01,0,0,2,38,0,0,5,192,0
0930_02,0,1,2,15,0,1,6,134,0
0931_01,0,0,2,19,0,1,5,193,0
0932_01,2,1,2,29,0,1,5,82,1
0933_01,1,0,2,30,0,1,2,35,0
0933_02,1,0,2,29,0,0,2,35,0
0935_01,0,0,2,36,0,0,5,194,0
0938_01,0,0,2,24,0,0,5,172,1
0938_02,0,0,2,30,0,1,4,68,1
0938_03,0,0,2,0,0,1,6,143,1
0939_01,0,1,2,15,0,1,6,135,0
0940_01,0,0,2,38,0,1,6,136,0
0941_01,0,0,2,13,0,0,5,195,0
0942_01,2,0,2,18,0,0,5,196,0
0944_01,0,0,2,16,0,0,6,137,0
0944_02,0,0,0,8,0,0,6,137,0
0946_01,0,0,2,19,0,1,5,198,0
0947_01,0,0,0,26,0,0,6,138,0
0949_01,0,1,0,15,0,1,6,140,0
0951_01,0,1,1,38,0,1,6,144,1
0952_01,2,0,2,45,0,0,5,175,1
0953_01,0,0,1,48,0,0,5,199,0
0955_01,0,1,0,17,0,0,6,145,1
0956_01,0,0,2,28,0,1,4,70,1
0957_01,2,1,2,41,0,1,5,201,0
0960_01,0,0,2,19,0,0,4,72,1
0961_01,0,0,0,14,0,1,6,141,0
0964_01,1,1,2,21,0,1,1,36,0
0964_02,1,1,2,48,0,1,1,36,0
0965_01,2,0,2,19,0,0,5,178,1
0966_01,0,0,2,29,0,0,5,179,1
0968_01,0,0,2,20,0,0,4,53,0
0969_01,2,1,2,44,0,1,5,202,0
0970_01,0,1,2,19,0,1,6,142,0
0971_01,0,1,2,64,0,0,6,143,0
0972_01,0,0,2,21,0,0,4,54,0
0975_01,0,0,0,32,0,1,4,56,0
0976_01,0,1,2,20,0,0,6,146,1
0978_01,0,0,2,24,0,0,5,203,0
0979_01,1,0,2,44,0,1,1,40,1
0982_01,0,1,1,57,0,1,6,145,0
0982_02,0,0,2,51,0,0,6,145,0
0983_01,0,1,0,34,0,1,6,149,1
0984_01,0,0,2,45,0,0,6,150,1
0984_02,0,0,2,24,0,0,5,182,1
0984_03,0,0,2,23,0,0,6,150,1
0984_04,0,1,2,30,0,1,6,150,1
0984_05,0,0,0,20,0,0,5,182,1
0984_06,0,1,2,22,0,1,6,150,1
0984_07,0,1,1,27,0,0,6,150,1
0984_08,0,1,2,71,0,1,6,150,1
0985_01,0,0,0,18,0,1,4,57,0
0987_01,0,0,2,16,0,0,5,204,0
0988_01,0,0,2,28,0,0,6,151,1
0988_02,0,0,2,36,0,1,4,73,1
0989_01,0,0,2,6,0,0,6,146,0
0990_01,0,0,1,26,0,0,5,183,1
0991_01,0,1,2,27,0,0,6,152,1
0992_01,1,0,2,49,0,1,3,35,1
0992_02,1,0,2,29,0,0,3,35,1
0992_03,1,0,0,46,0,1,3,35,1
0992_04,1,0,0,35,1,0,5,82,1
0992_05,1,1,0,17,0,1,3,35,1
0992_06,1,0,0,37,0,0,3,35,1
0993_01,0,0,0,24,0,0,5,184,1
0994_01,0,1,2,47,0,0,6,153,1
0994_02,0,0,2,26,0,0,5,185,1
0995_01,1,1,0,46,0,1,2,36,0
0997_01,2,0,2,27,0,0,5,186,1
0998_01,1,0,2,56,0,1,2,37,0
1000_01,2,0,2,18,0,0,3,39,0
1001_01,0,1,2,15,0,0,6,154,1
1002_01,2,0,0,3,0,1,5,187,1
1002_02,2,0,2,42,0,0,5,187,1
1002_03,2,1,2,1,0,1,5,187,1
1004_01,1,1,0,56,0,1,0,11,1
1005_01,0,0,2,20,0,0,6,156,1
1006_01,0,0,2,21,0,0,4,74,1
1006_02,0,1,2,5,0,1,4,74,1
1006_03,0,0,2,12,0,1,5,82,1
1008_01,1,1,0,39,0,1,2,39,1
1008_02,1,1,2,60,0,1,2,39,1
1011_01,0,0,2,31,0,0,5,82,1
1011_02,0,1,2,58,0,0,6,148,0
1012_01,0,1,2,19,0,1,6,149,0
1013_01,0,1,2,29,0,0,6,158,1
1014_01,2,1,2,19,0,1,5,207,0
1015_01,0,0,2,44,0,0,5,189,1
1017_01,0,0,2,20,0,0,5,190,1
1018_01,0,1,2,18,0,1,6,150,0
1019_01,0,0,2,36,0,1,5,191,1
1020_01,2,1,2,25,0,1,5,208,0
1022_01,0,0,2,15,0,0,5,82,1
1024_01,0,0,0,18,0,0,5,209,0
1024_02,0,1,2,0,0,1,6,152,0
1024_03,0,0,0,54,0,0,6,152,0
1024_04,0,0,0,0,0,0,6,152,0
1025_01,0,0,2,20,0,0,5,210,0
1026_01,0,1,2,21,0,0,6,159,1
1027_01,2,0,2,8,0,1,5,211,0
1027_02,2,0,2,46,0,0,5,211,0
1027_03,2,0,2,31,0,0,5,211,0
1027_04,2,0,0,3,0,1,5,211,0
1029_01,2,1,2,30,0,1,5,212,0
1030_01,0,0,2,23,0,0,5,213,0
1031_01,0,0,2,14,0,0,5,194,1
1032_01,0,1,1,25,0,0,6,153,0
1033_01,0,1,2,61,0,1,6,154,0
1034_01,0,0,2,31,0,0,6,155,0
1035_01,2,0,0,13,0,1,5,214,0
1036_01,0,1,1,24,0,1,6,161,1
1038_01,0,0,2,47,0,0,6,163,1
1040_01,0,0,1,15,0,1,6,164,1
1041_01,1,1,2,46,0,1,5,82,1
1043_01,0,0,2,49,0,0,5,215,0
1045_01,1,0,2,37,0,0,2,38,0
1045_02,1,0,2,44,0,0,2,38,0
1046_01,0,0,2,16,0,0,5,196,1
1047_01,0,1,2,58,0,1,6,156,0
1048_01,0,0,2,20,0,1,5,216,0
1049_01,2,1,0,36,0,1,5,217,0
1049_02,2,1,2,31,0,1,5,217,0
1051_01,0,0,2,21,0,0,5,197,1
1052_01,0,0,0,22,0,0,5,198,1
1053_01,0,0,1,27,0,0,5,199,1
1054_01,0,0,2,58,0,1,5,200,1
1056_01,0,1,2,38,0,1,5,218,0
1056_02,2,1,0,30,0,1,5,218,0
1057_01,1,1,0,20,0,1,2,39,0
1058_01,0,0,2,19,0,0,5,201,1
1060_01,0,0,2,57,0,0,6,166,1
1062_01,0,0,2,26,0,0,5,219,0
1063_01,0,0,2,38,0,1,1,38,0
1063_02,1,1,2,15,0,1,1,38,0
1065_01,2,1,2,27,0,1,5,202,1
1066_01,2,1,2,35,0,1,5,220,0
1068_01,0,1,1,38,0,0,6,167,1
1071_01,0,0,2,35,0,0,7,0,0
1075_01,1,1,2,14,0,1,1,41,1
1075_02,1,1,2,27,0,1,1,41,1
1076_01,0,1,2,25,0,0,6,161,0
1077_01,0,0,2,37,0,0,6,162,0
1078_01,0,0,0,25,0,0,4,60,0
1079_01,0,0,0,41,0,0,6,163,0
1080_01,2,0,2,50,0,0,5,204,1
1082_01,2,0,2,33,0,0,5,205,1
1083_01,2,1,2,27,0,1,5,206,1
1083_02,2,1,2,23,0,1,5,206,1
1083_03,2,0,2,18,0,1,5,206,1
1084_01,0,0,2,31,0,0,5,207,1
1085_01,0,0,2,54,0,0,6,165,0
1086_01,0,1,2,0,0,1,6,166,0
1086_02,0,0,2,11,0,0,6,166,0
1086_03,0,1,2,4,0,0,6,166,0
1086_04,0,0,2,19,0,1,4,61,0
1086_05,0,0,2,7,0,1,6,166,0
1088_01,0,1,1,20,0,0,6,169,1
1089_01,0,1,0,33,0,1,3,41,0
1089_02,1,0,2,26,0,0,3,41,0
1091_01,2,1,2,35,0,1,5,223,0
1093_01,2,0,2,23,0,1,3,42,0
1094_01,0,0,2,60,0,0,5,224,0
1095_01,1,1,2,34,0,1,5,82,1
1096_01,0,0,2,27,0,0,6,170,1
1097_01,2,1,2,42,0,1,4,76,1
1099_01,0,0,1,22,0,0,5,225,0
1100_01,2,0,2,18,0,0,5,226,0
1100_02,2,0,2,5,0,1,5,226,0
1100_03,2,0,2,18,0,0,5,226,0
1100_04,2,0,2,29,0,0,4,62,0
1102_01,2,0,1,39,0,0,5,227,0
1105_01,0,0,2,17,0,0,5,208,1
1108_01,2,0,2,58,0,0,5,211,1
1108_02,2,1,2,5,0,1,5,211,1
1110_01,1,0,2,23,0,0,2,42,1
1110_02,1,0,0,26,0,1,2,42,1
1112_01,1,0,0,40,0,1,1,39,0
1113_01,0,0,2,20,0,1,4,78,1
1114_01,2,0,2,38,1,0,4,79,1
1114_02,2,0,2,31,0,0,4,79,1
1115_01,0,1,2,34,0,1,6,173,1
1116_01,0,0,2,9,0,1,6,174,1
1116_02,0,0,2,36,0,1,5,82,1
1116_03,0,1,2,26,0,1,6,174,1
1117_01,0,0,2,18,0,0,4,63,0
1121_01,0,0,1,55,0,1,5,229,0
1123_01,1,0,2,28,0,0,1,40,0
1127_01,1,1,0,18,0,1,1,43,1
1129_01,0,0,2,28,0,0,4,80,1
1130_01,2,1,2,23,0,0,4,81,1
1130_02,2,0,0,20,0,1,3,38,1
1132_01,0,1,2,22,0,0,5,82,1
1133_01,2,0,2,27,0,1,4,64,0
1134_01,1,1,0,13,0,1,5,82,1
1136_01,0,0,2,32,0,1,6,175,1
1140_01,1,0,2,53,0,1,1,46,1
1140_02,1,1,2,34,0,1,1,46,1
1140_03,1,1,0,42,0,1,1,46,1
1141_01,0,1,2,19,0,1,6,176,1
1142_01,0,0,2,54,0,1,6,173,0
1144_01,0,0,2,12,0,1,6,177,1
1144_02,0,0,2,35,0,0,5,217,1
1144_03,0,0,2,55,0,0,6,177,1
1146_01,0,0,0,26,0,0,5,232,0
1147_01,1,1,2,49,0,1,1,42,0
1148_01,1,1,0,22,0,1,2,42,0
1148_02,1,0,0,27,0,0,2,42,0
1148_03,1,0,2,30,0,0,2,42,0
1148_04,1,0,0,39,0,1,5,82,1
1148_05,1,1,2,14,0,1,2,42,0
1148_06,1,1,2,29,0,1,2,42,0
1148_07,1,0,0,34,0,0,2,42,0
1149_01,0,0,0,8,0,1,6,178,1
1149_02,0,0,2,7,0,0,6,178,1
1149_03,0,1,2,3,0,0,6,178,1
1149_04,0,0,2,0,0,0,6,178,1
1149_05,0,0,0,10,0,0,6,178,1
1150_01,0,1,0,16,0,0,6,179,1
1152_01,2,0,2,41,0,0,5,218,1
1153_01,0,1,2,18,0,1,6,174,0
1154_01,1,1,2,25,0,1,1,43,0
1154_02,1,1,2,32,0,1,1,43,0
1154_03,1,1,0,26,0,1,1,43,0
1155_01,0,0,2,26,0,0,5,233,0
1155_02,0,1,2,18,0,1,6,175,0
1156_01,1,0,2,27,0,0,1,47,1
1156_02,1,1,2,26,0,1,1,47,1
1161_01,1,0,0,28,0,1,1,48,1
1161_02,1,0,0,19,0,0,1,48,1
1162_01,1,0,2,31,0,1,2,45,1
1163_01,0,0,0,35,0,1,5,235,0
1165_01,1,0,0,46,0,0,1,44,0
1165_02,1,0,2,37,0,0,1,44,0
1165_03,1,1,2,29,0,1,1,44,0
1165_04,1,1,2,17,0,1,1,44,0
1166_01,1,0,0,30,0,0,2,43,0
1167_01,2,1,2,28,0,1,5,236,0
1168_01,0,0,2,16,0,0,4,69,0
1169_01,2,0,2,40,0,0,5,221,1
1170_01,0,0,2,23,0,0,4,83,1
1173_01,0,0,1,24,0,1,6,182,1
1174_01,0,1,2,36,0,1,6,176,0
1175_01,2,1,2,34,0,1,5,223,1
1177_01,1,1,2,59,0,1,2,44,0
1178_01,0,0,2,20,0,0,5,224,1
1179_01,1,1,2,15,0,1,1,49,1
1180_01,0,0,2,19,0,0,5,225,1
1182_01,2,1,0,64,0,1,5,237,0
1182_02,2,0,2,24,0,1,4,70,0
1182_03,2,0,2,23,0,1,5,237,0
1185_01,2,0,2,30,0,0,4,71,0
1186_01,0,0,2,0,0,1,6,183,1
1186_02,0,0,2,8,0,0,6,183,1
1186_03,0,1,2,1,0,0,6,183,1
1186_04,0,0,2,48,0,1,5,227,1
1186_05,0,0,2,12,0,0,6,183,1
1187_01,0,0,2,30,0,0,5,228,1
1187_02,0,0,2,10,0,0,6,184,1
1187_03,0,0,2,11,0,0,6,184,1
1188_01,1,0,2,58,0,0,2,46,0
1190_01,0,0,2,52,0,1,4,72,0
1191_01,0,0,2,36,0,0,5,229,1
1192_01,0,0,2,32,0,0,5,238,0
1193_01,1,1,2,16,0,1,1,50,1
1193_02,1,1,0,25,0,1,1,50,1
1195_01,0,0,0,28,0,1,5,239,0
1197_01,1,0,0,32,1,0,1,45,0
1198_01,2,0,2,28,0,1,5,82,1
1199_01,0,0,2,16,0,0,4,73,0
1203_01,1,0,0,50,1,0,1,51,1
1206_01,0,0,2,20,0,0,5,241,0
1208_01,0,0,2,23,0,0,6,178,0
1210_01,0,1,2,45,0,1,6,179,0
1210_02,0,0,2,23,0,0,6,179,0
1211_01,0,1,1,53,0,0,6,186,1
1211_02,0,1,2,8,0,0,6,186,1
1211_03,0,1,2,6,0,1,6,186,1
1211_04,0,1,2,3,0,0,6,186,1
1211_05,0,0,0,13,0,1,5,232,1
1211_06,0,1,2,60,0,0,6,186,1
1211_07,0,0,0,1,0,1,6,186,1
1212_01,0,0,2,40,0,0,6,180,0
1213_01,0,0,2,51,0,1,5,242,0
1214_01,0,1,0,31,0,1,6,181,0
1215_01,0,1,2,28,0,1,6,187,1
1216_01,0,0,2,20,0,1,6,182,0
1218_01,0,0,2,14,0,0,5,243,0
1220_01,1,0,2,23,0,0,4,76,0
1221_01,0,0,2,4,0,0,6,188,1
1221_02,0,0,2,20,0,0,4,87,1
1222_01,0,0,2,75,0,0,6,183,0
1223_01,1,1,0,24,0,1,2,48,1
1225_01,0,0,2,18,0,1,5,244,0
1228_01,2,1,2,21,0,1,5,82,1
1228_02,2,0,2,59,0,1,4,89,1
1229_01,0,0,2,27,0,1,5,245,0
1230_01,0,0,2,38,0,0,6,189,1
1231_01,2,1,2,41,0,0,4,77,0
1232_01,1,1,2,36,0,1,2,49,1
1232_02,1,0,0,29,0,0,2,49,1
1233_01,0,1,1,22,0,1,6,184,0
1234_01,0,0,1,23,0,1,5,236,1
1235_01,0,0,2,32,0,1,5,237,1
1236_01,0,0,0,21,0,0,5,246,0
1238_01,1,0,2,26,0,1,2,50,1
1238_02,1,1,2,61,0,1,1,53,1
1239_01,0,0,1,30,0,1,4,78,0
1240_01,0,0,2,40,0,1,5,238,1
1242_01,1,0,0,37,0,1,2,48,0
1243_01,1,0,2,41,0,0,0,9,0
1243_02,1,0,2,32,0,0,0,9,0
1246_01,0,0,2,30,0,0,6,185,0
1248_01,0,0,1,27,0,1,5,239,1
1250_01,0,0,2,22,0,0,5,240,1
1254_01,2,0,2,54,0,0,3,44,1
1254_02,2,0,2,27,0,0,5,241,1
1255_01,2,1,2,52,0,1,5,242,1
1255_02,2,1,2,15,0,1,5,242,1
1256_01,2,0,2,27,0,0,4,92,1
1258_01,1,0,0,30,0,0,0,10,0
1259_01,0,0,2,19,0,0,5,243,1
1260_01,0,1,1,22,0,1,6,186,0
1261_01,1,0,0,43,0,0,2,49,0
1263_01,2,0,2,25,0,0,5,244,1
1264_01,0,0,2,51,0,0,4,79,0
1267_01,0,1,1,34,0,1,6,191,1
1269_01,2,0,2,21,0,0,4,80,0
1271_01,0,1,1,21,0,0,6,189,0
1273_01,0,0,2,23,0,0,5,246,1
1274_01,0,0,0,38,0,0,5,254,0
1278_01,0,1,2,30,0,0,6,190,0
1279_01,1,1,0,31,0,1,2,50,0
1280_01,0,0,1,44,0,1,5,257,0
1281_01,0,1,2,14,0,0,6,193,1
1282_01,0,1,1,18,0,0,6,191,0
1283_01,0,0,2,19,0,0,6,194,1
1284_01,2,1,2,27,0,1,5,247,1
1285_01,0,0,0,36,0,0,5,258,0
1286_01,2,1,2,10,0,1,5,248,1
1287_01,2,1,2,1,0,1,5,259,0
1287_02,2,1,0,4,0,1,5,259,0
1287_03,2,0,2,21,0,0,5,259,0
1288_01,0,0,2,24,0,0,6,192,0
