PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Deck,Num,Side
0453_02,1,1,0,34,0,0,0,0,0,0,True,5,82,1
0453_03,1,1,2,74,0,0,0,0,0,0,True,1,14,1
0454_01,1,0,0,28,1,5,1269,0,610,5,True,1,15,1
0454_02,1,1,2,42,0,0,0,0,0,0,True,1,15,1
0454_03,1,1,2,43,0,0,0,0,0,0,True,1,15,1
0456_01,0,0,2,55,0,201,175,182,59,73,False,5,83,1
0457_01,0,0,1,19,0,0,0,619,26,0,True,6,72,0
0457_02,0,1,2,6,0,0,0,0,0,0,False,6,72,0
0457_03,0,0,2,7,0,0,0,0,0,0,False,6,72,0
0458_01,1,1,0,28,0,0,0,0,0,0,True,3,16,1
0459_01,0,0,2,15,0,1104,0,0,59,2,False,5,84,1
0460_01,0,1,1,24,0,0,0,0,0,0,True,6,65,1
0461_01,0,0,1,31,0,0,658,0,0,0,True,4,27,1
0461_02,0,0,2,22,0,0,69,176,503,20,True,5,85,1
0461_03,0,0,0,1,0,0,0,0,0,0,True,6,66,1
0462_01,0,1,2,50,0,0,0,0,0,0,False,6,67,1
0463_01,2,0,2,34,0,688,0,240,1327,35,False,5,100,0
0463_02,2,0,2,14,0,726,647,80,0,0,False,5,100,0
0465_01,0,0,2,19,0,4,10,0,797,370,False,4,28,0
0465_02,0,0,2,27,0,0,505,22,143,4,True,4,28,0
0466_01,0,0,2,36,0,0,0,694,1,1,False,5,101,0
0468_01,0,1,2,34,0,0,0,0,0,0,False,5,82,1
0470_01,2,1,0,25,0,0,0,0,0,1306,True,5,86,1
0470_02,0,1,2,36,0,0,0,0,0,0,True,5,86,1
0471_01,1,0,2,16,0,0,45,2,1237,165,False,1,22,0
0471_02,1,0,0,30,0,0,1419,0,0,4,True,1,22,0
0472_01,0,0,1,37,0,0,10,455,9,268,False,5,87,1
0474_01,0,1,0,15,0,0,0,0,0,0,True,6,69,1
0475_01,0,0,2,36,0,0,0,38,9,718,False,4,29,0
0476_01,2,0,1,27,0,1273,6,143,141,0,False,5,103,0
0476_02,2,1,2,27,0,0,0,0,0,0,True,5,103,0
0476_03,2,1,2,12,0,0,0,0,0,0,True,5,103,0
0477_01,0,0,2,22,0,0,5,0,926,0,False,4,30,0
0480_01,0,0,2,27,0,1273,34,23,0,253,False,6,74,0
0481_01,0,1,2,13,0,0,0,0,0,0,True,6,70,1
0482_01,0,0,2,27,0,0,114,0,5,552,False,4,28,1
0482_02,0,0,2,28,0,0,14,0,0,515,False,5,88,1
0485_01,1,0,0,21,0,0,33,0,1134,55,False,1,17,1
0487_01,1,0,2,39,0,168,953,12,1196,230,False,2,19,1
0488_01,0,1,1,28,0,0,0,1115,0,0,False,6,76,0
0490_01,0,1,2,14,0,0,0,0,0,0,True,6,71,1
0498_01,1,1,0,27,0,0,1507,0,0,0,True,5,82,1
0498_02,1,1,0,46,0,0,0,0,1327,0,True,1,18,1
0499_01,2,1,0,27,0,0,0,0,0,0,True,5,89,1
0499_02,2,0,2,21,0,0,0,0,0,0,False,4,29,1
0500_01,2,0,0,21,0,429,0,950,82,0,True,3,19,0
0501_01,1,0,2,42,0,0,692,752,1327,412,False,4,32,0
0502_01,2,0,2,22,0,10,0,669,404,0,False,5,82,1
0503_01,2,0,2,10,0,0,0,0,0,0,True,5,90,1
0503_02,2,0,2,43,0,1038,0,47,29,0,False,5,90,1
0503_03,2,0,2,42,0,882,35,16,0,0,False,4,31,1
0504_01,1,1,0,18,0,0,0,0,0,0,True,1,19,1
0504_02,1,1,0,54,0,0,0,0,0,0,True,1,19,1
0504_03,1,1,2,24,0,0,0,0,0,0,True,1,19,1
0504_04,1,0,2,64,0,0,937,11,352,614,False,1,19,1
0504_05,1,1,0,18,0,0,0,0,0,0,True,1,19,1
0504_06,0,1,0,53,0,0,0,0,0,0,True,1,19,1
0506_01,2,1,2,23,0,0,0,0,0,0,True,5,91,1
0507_01,0,0,2,39,0,0,0,0,0,0,True,6,74,1
0510_01,1,0,2,59,0,0,1494,0,299,0,True,2,16,0
0512_01,1,0,0,32,0,0,1360,0,59,120,True,3,18,1
0512_02,1,1,2,55,0,0,0,0,0,0,True,3,18,1
0513_01,0,1,1,21,0,0,0,0,0,0,True,6,78,0
0515_01,1,1,2,50,0,0,0,0,0,0,True,1,20,1
0516_01,1,0,0,55,0,113,1067,41,0,1052,False,0,6,1
0517_01,0,0,2,27,0,951,0,1,2,73,False,5,109,0
0518_01,0,1,2,35,0,0,0,0,0,0,True,5,92,1
0519_01,0,1,2,27,0,0,0,0,0,0,True,6,77,1
0520_01,0,0,2,55,0,62,1507,0,0,1306,False,6,78,1
0521_01,0,0,2,23,0,39,242,0,0,1306,True,4,32,1
0522_01,0,0,2,42,0,0,0,620,0,153,False,4,33,0
0523_01,0,0,2,35,0,458,197,948,0,6,True,4,33,1
0525_01,0,1,2,47,0,0,0,0,0,0,True,5,82,1
0527_01,2,0,0,27,0,840,11,3,0,4,False,5,93,1
0527_02,2,1,2,34,0,0,0,0,0,0,True,5,93,1
0528_01,1,0,2,46,0,0,757,0,1137,1240,False,2,17,0
0529_01,0,1,1,26,0,0,0,0,0,0,False,6,81,0
0531_01,0,1,0,1,0,0,0,0,0,0,False,6,82,0
0531_02,0,1,0,27,0,0,0,0,0,0,True,6,82,0
0533_01,2,0,2,33,0,20,0,342,462,0,False,3,21,0
0534_01,1,0,2,34,0,98,547,29,1255,974,False,1,23,0
0534_02,1,0,2,49,0,1215,819,289,525,25,False,1,23,0
0537_01,0,0,2,22,0,0,5,0,296,313,False,6,83,0
0538_01,0,0,2,28,0,0,745,0,0,5,True,5,110,0
0539_01,1,1,2,27,0,0,0,1115,0,0,True,2,18,0
0539_02,1,1,0,36,0,0,0,0,0,0,True,2,18,0
0539_03,0,1,0,30,0,0,0,0,0,0,True,2,18,0
0539_04,1,1,2,49,0,0,0,0,0,0,True,2,18,0
0539_05,1,0,2,38,0,0,952,409,9,1197,False,2,18,0
0540_01,2,1,2,31,0,0,0,0,0,0,True,5,95,1
0540_02,0,0,2,17,0,958,0,0,45,16,False,5,95,1
0542_01,0,0,2,26,0,9,0,0,0,693,False,6,84,0
0545_01,0,0,2,23,0,59,0,0,558,0,False,5,111,0
0546_01,0,0,0,24,0,727,530,677,0,0,False,5,96,1
0547_01,0,0,2,23,0,0,15,674,16,3,False,5,97,1
0548_01,0,0,2,24,0,0,84,584,0,1,True,4,36,1
0549_01,2,0,1,32,0,545,0,0,239,1,True,3,19,1
0549_02,2,1,2,43,0,0,0,0,0,0,True,5,98,1
0550_01,0,0,2,23,0,13,12,0,626,0,True,5,99,1
0551_01,0,0,2,42,0,124,0,248,386,12,False,6,80,1
0552_01,1,1,0,29,0,0,0,0,0,0,True,2,21,1
0553_01,1,1,2,40,0,0,0,0,0,0,True,2,19,0
0553_02,1,0,2,37,0,0,1383,0,628,0,True,2,19,0
0555_01,1,1,0,61,0,0,0,0,0,0,True,2,20,0
0555_02,1,0,2,33,0,0,156,1,1060,0,False,2,20,0
0556_01,0,0,2,19,0,0,861,0,1,19,True,5,100,1
0559_01,0,0,1,21,0,0,12,481,0,79,False,5,102,1
0560_01,0,0,2,4,0,0,0,0,0,0,False,6,81,1
0560_02,0,0,1,12,0,0,0,0,0,0,True,6,81,1
0560_03,0,0,2,44,0,948,265,73,32,0,True,5,103,1
0561_01,0,0,2,22,0,0,0,302,383,0,False,6,82,1
0563_01,2,0,0,33,0,670,496,355,21,0,False,5,114,0
0564_01,1,1,0,32,0,0,0,0,0,0,True,1,24,0
0564_02,1,1,2,28,0,0,0,0,0,0,True,1,24,0
0564_03,1,0,2,28,0,0,341,2,845,1140,False,1,24,0
0565_01,2,0,2,31,0,562,0,504,0,0,False,5,115,0
0566_01,2,1,2,13,0,0,0,0,0,0,True,4,37,1
0567_01,0,1,2,14,0,0,0,0,0,0,True,6,83,1
0568_01,1,0,2,33,0,1057,33,0,1,4,False,3,20,1
0568_02,1,1,0,27,0,0,0,0,0,1306,True,3,20,1
0569_01,0,0,2,23,0,0,295,285,0,0,True,5,116,0
0570_01,1,0,2,36,1,442,1332,1,143,689,True,2,22,1
0571_01,1,1,0,22,0,0,0,0,0,0,True,2,21,0
0571_02,1,1,2,19,0,0,0,0,0,0,False,2,21,0
0571_03,1,1,2,42,0,0,0,0,0,0,True,2,21,0
0571_04,1,1,2,30,0,0,0,0,0,1306,True,2,21,0
0571_05,1,1,0,16,0,0,0,0,0,0,True,2,21,0
0571_06,1,0,2,55,0,0,893,0,965,915,False,2,21,0
0571_07,1,1,2,55,0,0,0,0,0,0,True,2,21,0
0572_01,0,0,2,19,0,1059,0,21,687,0,False,5,105,1
0573_01,0,0,2,27,0,14,620,25,54,1306,False,5,117,0
0575_01,1,1,2,18,0,0,0,0,0,0,True,4,34,0
0576_01,0,0,2,21,0,0,1507,516,109,0,False,5,107,1
0577_01,0,0,2,65,0,0,0,437,104,0,False,6,86,0
0579_01,0,0,2,55,0,53,604,37,0,0,True,5,108,1
0579_02,0,0,2,50,0,1273,216,0,0,0,False,6,85,1
0580_01,0,1,2,49,0,0,0,0,0,0,True,6,87,0
0581_01,0,0,2,22,0,0,0,495,177,4,False,4,38,1
0582_01,2,1,2,33,0,0,0,0,0,0,True,5,118,0
0583_01,2,1,2,3,0,0,0,0,0,0,True,5,109,1
0583_02,2,1,2,0,0,0,0,0,0,0,True,5,109,1
0583_03,2,1,2,33,0,0,0,0,0,0,True,5,109,1
0585_01,2,1,2,48,0,0,0,0,0,0,True,5,120,0
0585_02,2,1,2,5,0,0,0,0,0,0,True,5,120,0
0585_03,2,0,2,23,0,1157,0,796,0,0,False,3,22,0
0586_01,1,1,2,53,0,0,0,0,0,0,True,3,23,0
0587_01,2,0,2,18,0,5,25,507,0,753,False,5,121,0
0588_01,0,1,1,20,0,0,0,0,0,0,False,6,89,0
0589_01,0,0,2,23,0,223,1,461,0,1,False,4,35,0
0590_01,0,0,2,48,0,644,2,0,1,733,False,6,90,0
0591_01,0,1,1,19,0,0,0,0,0,0,False,6,86,1
0593_01,2,0,2,27,0,43,144,176,1,995,False,3,24,0
0594_01,0,0,0,9,0,0,0,0,0,0,False,6,87,1
0594_02,0,0,2,24,0,1273,4,0,548,112,False,4,39,1
0596_01,2,0,2,46,0,21,0,1015,367,1306,True,5,123,0
0597_01,0,1,2,23,0,0,0,0,0,0,True,6,91,0
0597_02,0,1,2,21,0,0,0,0,0,0,False,6,91,0
0598_01,0,1,2,19,0,0,0,1115,0,1306,False,6,89,1
0599_01,2,0,2,0,0,0,0,0,0,0,True,5,124,0
0599_02,2,0,2,4,0,0,1507,0,0,0,True,5,124,0
0599_03,2,0,2,26,0,885,0,46,121,6,False,5,124,0
0599_04,2,1,2,9,0,0,0,0,0,0,True,5,124,0
0600_01,1,0,2,24,0,0,1179,670,9,644,True,2,23,1
0602_01,2,1,2,24,0,0,0,0,0,0,True,5,125,0
0602_02,2,0,2,25,0,0,0,0,0,0,False,4,36,0
0602_03,2,1,2,21,0,0,0,0,0,0,True,5,125,0
0603_01,0,0,2,21,0,0,0,12,0,611,False,5,126,0
0607_01,1,0,2,37,0,27,505,10,703,1274,False,2,22,0
0607_02,1,0,0,44,0,373,1144,19,1327,699,False,2,22,0
0607_03,1,0,2,43,0,4,753,116,975,1306,False,2,22,0
0608_01,0,0,2,7,0,0,0,0,0,0,True,6,94,0
0609_01,2,0,2,33,0,145,0,1115,0,109,False,5,128,0
0610_01,0,0,2,24,0,0,1507,220,427,5,False,5,129,0
0611_01,0,1,1,31,0,0,0,0,0,0,True,6,90,1
0612_01,1,1,2,27,1,0,0,0,0,0,True,1,25,0
0614_01,0,0,2,34,0,0,0,0,1327,0,True,6,91,1
0615_01,0,1,2,58,0,0,0,0,0,0,False,6,92,1
0615_02,0,0,2,7,0,0,0,0,0,0,True,6,92,1
0615_03,0,1,0,3,0,0,0,0,0,0,True,6,92,1
0618_01,0,0,0,21,0,0,0,726,49,0,True,6,95,0
0618_02,0,0,1,21,0,1,316,0,0,342,False,5,131,0
0619_01,1,1,2,39,0,0,0,0,0,0,True,2,24,1
0619_02,1,1,0,43,0,0,0,0,0,0,True,2,24,1
0623_01,0,1,2,22,0,0,0,0,0,0,True,6,93,1
0628_01,0,0,2,44,0,103,0,18,803,1,True,5,133,0
0629_01,0,0,2,38,0,0,0,0,754,0,False,6,96,0
0630_01,2,1,2,32,0,0,0,0,0,0,True,5,112,1
0631_01,2,1,2,55,0,0,0,0,0,0,True,5,113,1
0633_01,2,0,1,31,1,515,0,0,147,0,False,3,25,0
0634_01,0,0,2,39,0,0,880,0,137,338,False,5,135,0
0635_01,0,0,2,35,0,0,950,0,0,0,True,6,94,1
0635_02,0,0,2,37,0,504,0,50,11,284,False,4,43,1
0636_01,0,0,0,13,0,0,7,0,312,318,False,5,136,0
0636_02,0,0,2,21,0,0,0,7,553,0,False,5,136,0
0637_01,2,0,2,20,0,0,0,0,0,0,False,4,44,1
0638_01,1,1,0,20,0,0,0,0,0,0,True,1,28,0
0639_01,0,0,2,63,0,0,118,747,25,1306,True,5,137,0
0641_01,0,0,2,36,0,2,0,0,995,19,False,5,114,1
0642_01,1,0,0,29,0,0,1174,0,115,732,True,2,25,1
0642_02,1,0,0,36,0,0,1326,81,901,487,True,2,25,1
0642_03,1,0,2,79,0,0,0,0,1028,2,False,2,25,1
0642_04,1,1,0,30,0,0,0,0,0,0,True,2,25,1
0642_05,1,1,0,30,0,0,0,0,0,0,True,2,25,1
0643_01,2,0,2,19,0,777,245,139,0,0,True,5,138,0
0644_01,1,1,2,33,0,0,0,0,0,0,True,4,38,0
0645_01,0,0,2,20,0,1016,0,0,1,0,False,6,98,0
0646_01,1,1,0,38,0,0,0,0,0,0,True,2,26,1
0647_01,2,1,2,7,0,0,0,0,0,0,True,5,115,1
0647_02,2,1,2,58,0,0,0,0,0,0,True,5,115,1
0647_03,2,0,2,33,0,105,0,794,0,0,False,5,115,1
0650_01,0,1,1,3,0,0,0,0,0,0,True,6,95,1
0653_01,2,0,2,39,0,0,0,0,0,0,True,4,45,1
0655_01,2,0,2,37,0,226,2,588,0,0,True,4,39,0
0656_01,0,0,2,32,0,0,0,0,630,3,False,6,101,0
0657_01,0,0,2,28,0,0,652,0,17,0,True,5,117,1
0657_02,0,0,2,38,0,0,8,610,137,0,False,6,97,1
0658_01,0,0,1,21,0,0,449,1,20,1306,False,5,118,1
0659_01,0,1,2,18,0,0,0,0,0,0,True,6,98,1
0660_01,0,1,2,15,0,0,0,0,0,0,False,6,99,1
0661_01,1,0,2,44,0,0,1069,0,847,593,False,2,23,0
0663_01,0,0,2,44,0,86,417,16,49,39,True,5,140,0
0664_01,1,0,2,36,0,0,0,0,1207,1222,False,4,46,1
0665_01,0,0,2,28,0,1273,0,1106,0,0,True,5,141,0
0665_02,2,0,2,15,0,889,0,2,23,0,False,5,141,0
0668_01,0,0,2,45,0,0,25,86,742,413,False,5,142,0
0669_01,0,0,2,26,0,0,421,2,9,354,False,5,143,0
0671_01,0,1,1,46,0,0,0,0,0,0,True,6,102,0
0672_01,0,0,2,25,0,1,0,38,7,606,False,6,103,0
0674_01,0,1,1,46,0,0,0,0,0,0,False,6,101,1
0677_01,0,1,2,15,0,0,0,0,0,0,False,6,102,1
0678_01,0,1,2,37,0,0,0,0,0,0,False,6,103,1
0679_01,0,0,2,20,0,1273,199,0,449,0,False,6,104,1
0680_01,0,1,1,45,0,0,0,0,0,0,False,6,105,0
0680_02,0,1,2,7,0,0,0,0,0,0,False,6,105,0
0680_03,0,1,2,5,0,0,0,0,0,0,False,6,105,0
0682_01,2,1,2,38,0,0,0,0,0,0,True,5,121,1
0683_01,2,0,2,30,0,251,93,235,0,0,False,5,144,0
0684_01,2,0,2,27,0,0,0,0,0,0,True,5,145,0
0684_02,2,0,2,0,0,0,0,0,0,0,True,5,145,0
0684_03,2,1,2,20,0,0,0,0,0,0,True,5,145,0
0685_01,0,0,2,41,0,1,688,4,55,15,False,4,41,0
0686_01,2,1,2,18,0,0,0,0,0,0,True,5,146,0
0686_02,2,0,2,29,1,1228,0,1115,12,0,False,3,30,0
0687_01,2,0,2,19,0,1188,0,9,0,204,False,3,23,1
0688_01,2,0,2,34,0,1073,0,96,41,3,False,4,48,1
0689_01,1,1,2,36,0,0,0,0,0,0,True,1,25,1
0690_01,2,1,2,54,0,0,0,0,0,0,True,5,122,1
0691_01,2,0,2,19,0,160,0,643,0,0,False,4,49,1
0691_02,2,0,2,21,0,423,0,987,0,0,False,5,123,1
0691_03,2,1,2,23,0,0,0,0,0,0,True,4,49,1
0693_01,1,1,0,35,0,0,0,0,1327,0,True,5,82,1
0693_02,1,0,2,34,0,0,1196,0,1197,38,False,2,27,1
0696_01,0,0,2,22,0,0,452,217,74,0,True,6,107,1
0697_01,0,0,0,24,0,21,0,571,12,0,True,5,147,0
0699_01,2,1,2,18,0,0,0,0,0,0,True,5,126,1
0699_02,2,0,0,24,0,1161,0,277,8,5,False,3,24,1
0701_01,1,1,2,33,0,0,0,0,0,0,True,3,25,1
0702_01,0,0,2,24,0,119,219,4,345,54,False,5,127,1
0703_01,0,1,2,18,0,0,0,0,0,0,True,6,108,1
0704_01,0,1,2,19,0,0,0,0,0,0,True,6,107,0
0705_01,0,0,0,43,0,0,0,600,0,0,True,5,149,0
0707_01,0,1,2,44,0,0,0,1115,0,0,True,6,109,1
0709_01,1,0,0,25,0,0,1325,0,392,15,True,0,7,1
0709_02,1,1,0,25,0,0,1507,0,0,0,True,0,7,1
0709_03,1,1,0,23,0,0,0,1115,0,0,True,5,82,1
0710_01,2,0,2,23,0,1006,0,0,31,310,False,4,42,0
0712_01,2,0,2,20,0,390,0,166,784,0,False,5,150,0
0712_02,2,0,2,2,0,0,0,0,0,0,True,5,150,0
0713_01,0,0,2,26,0,978,2,0,30,0,False,4,50,1
0714_01,0,1,1,38,0,0,0,0,0,0,True,6,109,0
0714_02,0,0,2,1,0,0,0,0,0,0,False,6,109,0
0714_03,0,0,2,12,0,0,0,1115,0,0,True,6,109,0
0714_04,0,1,1,2,0,0,0,0,0,0,False,6,109,0
0714_05,0,1,1,25,0,0,0,0,0,0,False,6,109,0
0714_06,0,1,0,1,0,0,0,0,0,0,True,6,109,0
0714_07,0,1,0,0,0,0,0,0,0,0,True,6,109,0
0715_01,1,0,0,54,0,0,0,0,0,0,True,5,82,1
0718_01,0,0,2,21,0,435,0,4,247,1,False,4,43,0
0719_01,2,0,2,19,0,0,0,0,0,0,False,4,44,0
0724_01,0,0,1,24,0,0,23,0,178,1069,False,5,132,1
0726_01,0,1,2,20,0,0,0,0,0,0,False,6,111,0
0727_01,0,0,2,23,0,136,0,1,149,314,True,5,133,1
0728_01,0,0,0,29,0,0,0,2,645,498,True,5,134,1
0729_01,0,0,2,14,0,7,595,0,0,0,True,4,53,1
0732_01,0,0,2,19,0,0,546,2,0,0,False,5,82,1
0733_01,0,0,0,23,0,0,38,87,4,476,False,5,153,0
0734_01,0,0,2,62,0,575,2,294,0,440,False,5,154,0
0736_01,0,0,2,23,0,0,0,414,181,0,False,5,156,0
0737_01,1,0,0,65,0,0,638,0,38,1306,False,2,28,1
0738_01,2,0,2,47,0,0,0,0,0,0,True,5,157,0
0740_01,1,0,0,67,0,76,16,0,1032,798,False,2,24,0
0740_02,1,1,0,14,0,0,0,0,0,0,True,2,24,0
0740_03,1,0,2,41,0,1218,1184,0,0,58,False,2,24,0
0743_01,0,1,2,14,0,0,0,0,0,0,True,6,111,1
0746_01,0,1,2,19,0,0,0,0,0,0,False,6,112,1
0750_01,0,0,0,22,0,15,136,0,41,423,False,5,140,1
0753_01,1,1,2,34,0,0,0,0,0,0,True,0,4,0
0753_02,1,0,0,65,0,19,836,4,1123,8,False,0,4,0
0753_03,1,1,0,42,0,0,0,0,0,0,True,5,82,1
0754_01,1,1,0,22,0,0,0,0,0,1306,True,3,31,0
0756_01,1,1,0,54,0,0,0,0,0,0,True,1,27,1
0756_02,1,0,2,34,0,47,261,0,1195,0,False,1,27,1
0756_03,1,1,2,27,0,0,0,1115,0,0,True,1,27,1
0757_01,2,0,0,67,0,1,0,5,756,148,False,3,33,0
0761_01,1,0,2,33,0,0,1243,0,48,67,True,2,26,0
0762_01,0,1,1,30,0,0,0,0,0,0,False,6,114,1
0764_01,0,0,2,22,0,0,0,0,0,0,False,6,115,1
0765_01,2,0,1,35,0,883,0,55,12,0,True,5,142,1
0765_02,2,0,2,23,0,609,0,119,1327,0,False,5,142,1
0767_01,0,0,2,49,0,0,6,563,15,181,False,6,116,1
0768_01,1,0,0,36,0,29,1478,0,93,1303,False,1,32,0
0768_02,1,1,2,31,0,0,0,0,1327,0,True,1,32,0
0769_01,1,1,0,54,0,0,0,0,0,0,True,1,28,1
0770_01,0,1,2,0,0,0,0,0,0,0,False,6,117,1
0770_02,0,0,2,27,0,0,547,0,164,0,False,6,117,1
0770_03,0,0,2,54,0,0,0,0,0,0,False,6,117,1
0770_04,0,1,1,10,0,0,0,0,0,0,False,6,117,1
0770_05,0,0,0,0,0,0,0,0,0,0,True,6,117,1
0770_06,0,1,1,7,0,0,0,0,0,0,True,6,117,1
0771_01,0,1,2,25,0,0,0,0,0,0,False,6,112,0
0772_01,1,0,0,37,0,0,16,297,1203,856,False,4,56,1
0772_02,1,1,0,15,0,0,0,0,0,0,True,4,56,1
0772_03,0,1,2,26,0,0,0,0,0,0,True,4,56,1
0772_04,1,0,0,7,0,0,0,0,0,0,True,4,56,1
0773_01,0,0,2,30,0,462,4,0,169,0,False,5,143,1
0776_01,0,0,2,19,0,0,2,882,0,18,True,5,161,0
0777_01,1,0,2,30,0,0,1131,0,754,0,False,0,5,0
0779_01,0,0,2,21,0,464,2,0,0,11,False,5,162,0
0781_01,0,0,1,21,0,14,33,0,3,400,False,6,118,1
0782_01,2,1,2,59,0,0,0,0,0,0,True,5,163,0
0784_01,1,1,0,28,0,0,0,0,0,0,True,2,33,1
0785_01,0,0,2,32,0,576,0,2,0,1,False,5,165,0
0786_01,0,1,2,19,0,0,0,0,0,0,True,6,113,0
0787_01,0,1,2,7,0,0,0,0,0,1306,False,6,114,0
0788_01,0,0,0,16,0,642,0,0,0,0,False,5,166,0
0789_01,1,0,2,31,1,0,157,4,1024,305,False,0,8,1
0789_02,1,0,2,30,0,0,136,699,89,1128,False,0,8,1
0789_03,1,1,2,26,0,0,0,0,0,0,True,0,8,1
0790_01,0,1,1,20,0,0,0,1115,0,0,True,6,119,1
0791_01,0,1,1,24,0,0,0,0,0,0,False,6,115,0
0793_01,0,0,1,39,0,0,0,0,7,623,False,6,117,0
0794_01,2,0,0,19,0,0,0,0,0,0,True,5,144,1
0794_02,2,1,0,27,0,0,0,0,0,0,True,5,144,1
0795_01,0,0,2,34,0,0,0,0,698,0,False,5,145,1
0796_01,1,1,0,28,0,0,0,0,0,0,True,3,28,1
0797_01,0,0,2,29,0,0,0,0,0,540,False,5,146,1
0798_01,2,1,1,38,0,0,0,0,0,0,True,5,147,1
0799_01,1,0,0,27,0,0,1192,5,920,4,False,0,6,0
0802_01,2,1,2,1,0,0,0,0,0,0,True,5,148,1
0805_01,1,0,0,36,1,0,1482,99,993,1,True,2,29,0
0806_01,0,0,2,31,0,178,0,32,0,800,False,5,149,1
0806_02,0,0,2,1,0,0,0,0,0,0,True,6,120,1
0808_01,0,0,2,31,0,155,106,581,0,10,False,4,57,1
0809_01,2,0,2,10,0,0,0,0,0,1306,True,5,151,1
0809_02,2,0,2,27,0,871,42,1,0,0,False,5,151,1
0809_03,2,0,2,42,0,668,0,51,283,0,False,5,151,1
0809_04,2,0,2,0,0,0,0,0,0,0,True,5,151,1
0811_01,2,0,1,41,0,860,0,0,0,672,False,5,152,1
0811_02,2,1,2,0,0,0,0,0,0,0,True,5,152,1
0811_03,2,0,2,0,0,0,0,0,0,0,True,5,152,1
0813_01,2,1,2,59,0,0,0,0,0,0,True,5,169,0
0815_01,0,0,2,13,0,2,1,30,1327,0,False,4,59,1
0816_01,1,0,0,24,0,0,259,0,1212,378,False,4,60,1
0817_01,0,1,2,20,0,0,0,0,0,0,False,6,119,0
0818_01,1,0,2,71,1,0,0,0,0,0,True,1,29,1
0819_01,0,1,1,23,0,0,0,0,0,0,True,6,121,1
0820_01,0,0,0,15,0,0,59,594,0,3,True,5,154,1
0820_02,0,0,2,18,0,605,0,0,0,0,False,6,122,1
0822_01,0,0,2,19,0,0,440,10,0,158,True,5,156,1
0823_01,0,1,0,4,0,0,0,0,0,0,True,6,123,1
0823_02,0,0,0,42,0,0,0,612,0,0,True,5,82,1
0824_01,2,0,2,51,0,657,0,312,55,0,False,5,158,1
0825_01,0,1,2,13,0,0,0,0,0,0,True,6,120,0
0826_01,0,0,2,27,0,170,504,0,0,0,True,5,82,1
0828_01,0,0,2,42,0,634,0,22,59,0,False,5,159,1
0828_02,0,0,2,41,0,291,2,1115,7,26,True,5,159,1
0829_01,0,0,1,21,0,15,0,1057,2,0,True,5,170,0
0830_01,0,0,2,31,0,14,5,0,650,0,True,5,171,0
0833_01,1,1,0,36,0,0,0,0,0,0,True,5,82,1
0834_01,0,0,2,31,0,0,0,0,677,27,False,5,173,0
0835_01,0,0,0,14,0,77,0,9,369,162,False,6,124,1
0836_01,2,0,1,32,1,418,539,70,0,0,False,5,160,1
0839_01,1,0,2,32,0,0,170,0,0,1204,False,1,30,1
0840_01,0,0,2,27,0,542,753,0,0,2,False,6,123,0
0845_01,1,0,0,57,0,1158,1126,0,250,840,False,1,31,1
0846_01,0,1,2,13,0,0,0,0,0,0,False,6,125,1
0848_01,2,1,2,30,0,0,0,0,0,0,True,5,175,0
0848_02,2,1,2,14,0,0,0,0,0,0,True,5,175,0
0849_01,1,0,2,27,0,0,0,0,0,0,True,1,32,1
0849_02,1,1,0,32,0,0,0,0,0,0,True,1,32,1
0850_01,2,1,2,54,0,0,0,0,0,0,True,4,62,1
0851_01,0,0,0,23,0,208,322,19,1,12,False,5,176,0
0853_01,0,1,0,38,0,0,0,0,0,0,True,0,9,1
0859_01,0,1,2,32,0,0,0,0,0,0,True,6,127,1
0860_01,0,0,2,24,0,34,7,292,0,369,False,4,48,0
0863_01,0,1,2,36,0,0,0,0,0,0,False,6,129,1
0863_02,0,0,2,11,0,0,0,0,0,0,False,6,129,1
0863_03,0,1,2,6,0,0,0,0,0,0,False,6,129,1
0865_01,1,1,0,36,0,0,1507,0,0,0,True,1,35,1
0865_02,1,1,0,22,0,0,0,0,0,0,True,1,35,1
0867_01,0,0,2,27,0,2,646,18,2,0,False,5,163,1
0868_01,0,1,2,37,0,0,0,0,0,0,True,6,130,1
0869_01,0,0,2,55,0,260,0,386,0,0,False,5,164,1
0870_01,0,0,1,27,0,112,385,0,92,0,False,6,126,0
0871_01,1,0,2,20,0,2,1315,0,234,31,True,0,10,1
0873_01,0,0,2,16,0,1273,0,32,1061,92,False,5,180,0
0874_01,0,0,2,19,0,0,153,451,0,0,False,5,165,1
0875_01,0,0,2,38,0,0,0,0,0,0,False,6,131,1
0876_01,0,0,2,35,0,12,526,46,2,0,False,5,166,1
0877_01,1,1,0,33,0,0,0,0,0,0,True,2,30,0
0878_01,2,0,1,37,1,331,0,3,388,0,False,3,31,1
0879_01,0,0,2,46,0,633,0,0,0,4,False,5,82,1
0881_01,1,0,2,41,0,1189,3,0,31,26,False,3,32,1
0883_01,0,0,2,13,0,694,5,10,18,0,False,6,127,0
0885_01,0,1,2,31,0,0,0,0,0,0,False,6,133,1
0885_02,0,1,0,52,0,0,0,0,0,0,True,6,133,1
0889_01,1,0,2,48,0,0,0,0,0,0,False,2,32,0
0889_02,1,0,0,27,0,1,1480,0,10,52,True,2,32,0
